membership_id,first_name,last_name,email,mobile_no,date_of_birth,above_18,filename,badRecord,comments
Gonzalez_345f8,Sherry,Gonzalez,Sherry_Gonzalez@caldwell.biz,66744895,19730314,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <14-03-1973> formatted as <1973-03-14> | email validation Success
Martinez_a7c33,Carrie,Martinez,Carrie_Martinez@hendrix.com,96107743,19740124,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1974/01/24> formatted as <1974-01-24> | email validation Success
Hill_e24f9,Jeffery,Hill,Jeffery_Hill@cook-lloyd.com,2607 1551,19591223,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <12/23/1959> formatted as <1959-12-23> | email validation Success
Clark_0bb22,Jessica,Clark,Jessica_Clark@livingston.biz,56001455,19821217,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1982-12-17> formatted as <1982-12-17> | email validation Success
White_e9960,Linda,White,Linda_White@moore.com,84876711,19751015,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1975/10/15> formatted as <1975-10-15> | email validation Success
Spencer_c21d7,Jake,Spencer,Jake_Spencer@murphy.com,53533879,20020509,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <2002-05-09> formatted as <2002-05-09> | email validation Success
Chan_f9d1e,Joseph,Chan,Joseph_Chan@hutchinson-gutierrez.com,19544079,19660922,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1966/09/22> formatted as <1966-09-22> | email validation Success
Dominguez_40133,Sara,Dominguez,Sara_Dominguez@delgado.com,6911 4407,19860220,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <02/20/1986> formatted as <1986-02-20> | email validation Success
Ali_a2746,Kathleen,Ali,Kathleen_Ali@horn-rogers.com,45338687,19960602,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1996-06-02> formatted as <1996-06-02> | email validation Success
Wolf_dbc29,Ann,Wolf,Ann_Wolf@wilkins.com,2691 6187,19801112,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <11/12/1980> formatted as <1980-11-12> | email validation Success
Schaefer_ac7f3,Brianna,Schaefer,Brianna_Schaefer@nelson-mcmahon.com,34700887,19761203,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <12-03-1976> formatted as <1976-12-03> | email validation Success
Lane_41295,Gwendolyn,Lane,Gwendolyn_Lane@higgins.biz,82893815,19550928,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1955-09-28> formatted as <1955-09-28> | email validation Success
Morris_9ba0c,Angela,Morris,Angela_Morris@murray.com,89409391,19760702,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <07-02-1976> formatted as <1976-07-02> | email validation Success
Smith_9e4e9,Christopher,Smith,Christopher_Smith@martinez-bradley.biz,45772799,19720128,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1972-01-28> formatted as <1972-01-28> | email validation Success
West_19736,Andre,West,Andre_West@herrera-rowe.biz,11479343,19571117,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1957-11-17> formatted as <1957-11-17> | email validation Success
Turner_a2281,Jeffrey,Turner,Jeffrey_Turner@robinson.com,3015 2387,19840112,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <01/12/1984> formatted as <1984-01-12> | email validation Success
Cruz_7bf56,Ricardo,Cruz,Ricardo_Cruz@salazar-manning.com,8343 6279,19780205,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <02/05/1978> formatted as <1978-02-05> | email validation Success
Smith_69b70,Jessica,Smith,Jessica_Smith@walsh-steele.com,97984639,19510531,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <31-05-1951> formatted as <1951-05-31> | email validation Success
Hall_8de8e,Michael,Hall,Michael_Hall@johnson.biz,41115111,19570616,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1957-06-16> formatted as <1957-06-16> | email validation Success
Taylor_757b6,Megan,Taylor,Megan_Taylor@montgomery.com,12610975,19930510,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <05-10-1993> formatted as <1993-05-10> | email validation Success
Morales_3cabc,Kelly,Morales,Kelly_Morales@sanchez.com,44799815,19800227,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <27-02-1980> formatted as <1980-02-27> | email validation Success
Johnson_5c594,Sheri,Johnson,Sheri_Johnson@lucas.com,34118127,19880422,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1988/04/22> formatted as <1988-04-22> | email validation Success
Riley_04574,Melissa,Riley,Melissa_Riley@murray.biz,2387 9991,19650818,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <08/18/1965> formatted as <1965-08-18> | email validation Success
Brown_6f7bf,Joshua,Brown,Joshua_Brown@smith.biz,90875247,19621212,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <12-12-1962> formatted as <1962-12-12> | email validation Success
Pacheco_7ccf5,Lori,Pacheco,Lori_Pacheco@ayala.com,94662495,19620630,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1962-06-30> formatted as <1962-06-30> | email validation Success
Schmidt_be25c,Sandra,Schmidt,Sandra_Schmidt@herrera.com,50638143,19590711,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1959/07/11> formatted as <1959-07-11> | email validation Success
Clark_47c72,George,Clark,George_Clark@hardin.biz,92490103,19650625,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <25-06-1965> formatted as <1965-06-25> | email validation Success
Case_1fe51,Emily,Case,Emily_Case@lewis.com,90216215,19850508,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1985/05/08> formatted as <1985-05-08> | email validation Success
Alvarez_af321,Seth,Alvarez,Seth_Alvarez@conrad.com,90929927,19800108,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <01-08-1980> formatted as <1980-01-08> | email validation Success
Reyes_0a636,Jose,Reyes,Jose_Reyes@garcia.com,94563263,19700929,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1970-09-29> formatted as <1970-09-29> | email validation Success
Le_44e84,Zachary,Le,Zachary_Le@whitaker.com,56441999,19851028,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1985-10-28> formatted as <1985-10-28> | email validation Success
Anthony_91ec3,Rhonda,Anthony,Rhonda_Anthony@lawson.com,12850551,19740915,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1974-09-15> formatted as <1974-09-15> | email validation Success
Hill_0d4d9,Joseph,Hill,Joseph_Hill@rodriguez-newton.com,89902687,20020923,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <2002-09-23> formatted as <2002-09-23> | email validation Success
Brown_1ebf8,Lucas,Brown,Lucas_Brown@miller.com,34675679,19891101,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1989/11/01> formatted as <1989-11-01> | email validation Success
Garcia_72e9b,William,Garcia,William_Garcia@powell.com,25729991,19850912,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1985-09-12> formatted as <1985-09-12> | email validation Success
Swanson_b3ea5,Lauren,Swanson,Lauren_Swanson@pena-pierce.com,85204407,19610921,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <21-09-1961> formatted as <1961-09-21> | email validation Success
Frank_4dfb9,John,Frank,John_Frank@martin.com,42691023,19500519,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1950/05/19> formatted as <1950-05-19> | email validation Success
Perry_d9da1,Tony,Perry,Tony_Perry@lewis-holland.com,1123 1827,19730910,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <09/10/1973> formatted as <1973-09-10> | email validation Success
Schmidt_54bf2,Nicole,Schmidt,Nicole_Schmidt@stephens.com,86157423,19651109,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1965-11-09> formatted as <1965-11-09> | email validation Success
Gray_15cd6,Nathan,Gray,Nathan_Gray@scott-gonzalez.com,48983767,19960618,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1996-06-18> formatted as <1996-06-18> | email validation Success
Delgado_f68ba,Nichole,Delgado,Nichole_Delgado@dixon-cruz.com,60338223,19720305,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1972-03-05> formatted as <1972-03-05> | email validation Success
Ford_36701,Raven,Ford,Raven_Ford@mcdowell.com,1351 9207,19960213,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <02/13/1996> formatted as <1996-02-13> | email validation Success
Rodriguez_3a35b,Marcus,Rodriguez,Marcus_Rodriguez@jones.com,23424599,19690511,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1969/05/11> formatted as <1969-05-11> | email validation Success
Reed_616fa,Sarah,Reed,Sarah_Reed@lane.biz,26466911,19960709,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1996-07-09> formatted as <1996-07-09> | email validation Success
Grimes_2efc5,Daniel,Grimes,Daniel_Grimes@keith.com,6151 8103,19821126,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <11/26/1982> formatted as <1982-11-26> | email validation Success
Miller_5c2c0,Katrina,Miller,Katrina_Miller@grimes.com,81240247,19540308,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1954-03-08> formatted as <1954-03-08> | email validation Success
Conner_71970,Raymond,Conner,Raymond_Conner@oneal-johnson.com,95736583,19970128,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <28-01-1997> formatted as <1997-01-28> | email validation Success
Garcia_14ae7,Cory,Garcia,Cory_Garcia@evans-benson.com,8655 5943,19550202,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <02/02/1955> formatted as <1955-02-02> | email validation Success
Fuller_9068b,Lori,Fuller,Lori_Fuller@gordon.com,54288255,19680101,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1968-01-01> formatted as <1968-01-01> | email validation Success
Wilson_da57e,Corey,Wilson,Corey_Wilson@hoover-hernandez.com,39467535,19531011,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1953/10/11> formatted as <1953-10-11> | email validation Success
Dominguez_db12a,Denise,Dominguez,Denise_Dominguez@long.com,2823 5547,19660628,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <06/28/1966> formatted as <1966-06-28> | email validation Success
James_e7a3a,Holly,James,Holly_James@macdonald.com,62732175,19641104,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1964/11/04> formatted as <1964-11-04> | email validation Success
Mccarty_a4b9d,Alicia,Mccarty,Alicia_Mccarty@beasley.com,57669519,19820916,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <16-09-1982> formatted as <1982-09-16> | email validation Success
Guzman_2c0ed,Ryan,Guzman,Ryan_Guzman@walker-hudson.biz,79930919,19621016,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1962-10-16> formatted as <1962-10-16> | email validation Success
Christian_90eb3,Zoe,Christian,Zoe_Christian@grant.com,22170983,19990319,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <19-03-1999> formatted as <1999-03-19> | email validation Success
Watson_61db6,Nicholas,Watson,Nicholas_Watson@williams.com,72181751,19620403,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1962-04-03> formatted as <1962-04-03> | email validation Success
Ruiz_956d3,Shirley,Ruiz,Shirley_Ruiz@house-gay.com,2375 9691,19720812,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <08/12/1972> formatted as <1972-08-12> | email validation Success
Wood_67f27,Victoria,Wood,Victoria_Wood@proctor-baker.com,13955959,19910622,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1991-06-22> formatted as <1991-06-22> | email validation Success
Knight_10192,Jillian,Knight,Jillian_Knight@davenport.com,20417711,19881108,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1988-11-08> formatted as <1988-11-08> | email validation Success
Fisher_27703,Ryan,Fisher,Ryan_Fisher@fletcher.com,63505855,19871030,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <30-10-1987> formatted as <1987-10-30> | email validation Success
Howe_a7c94,Stephanie,Howe,Stephanie_Howe@allen.com,37283343,19630905,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <09-05-1963> formatted as <1963-09-05> | email validation Success
Kim_c0e4a,Kenneth,Kim,Kenneth_Kim@duran.com,37818767,19990505,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <05-05-1999> formatted as <1999-05-05> | email validation Success
Macias_a4116,Andrew,Macias,Andrew_Macias@douglas.com,28232535,19661013,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1966-10-13> formatted as <1966-10-13> | email validation Success
Jackson_89ce6,Lisa,Jackson,Lisa_Jackson@morton-lowe.com,8239 3203,19730114,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <01/14/1973> formatted as <1973-01-14> | email validation Success
Huffman_fb25a,Elizabeth,Huffman,Elizabeth_Huffman@zamora.com,15486151,19580918,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1958/09/18> formatted as <1958-09-18> | email validation Success
Stone_9ab9f,Christina,Stone,Christina_Stone@medina.com,34449775,19930320,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1993-03-20> formatted as <1993-03-20> | email validation Success
Mata_53cfc,Miranda,Mata,Miranda_Mata@martin.com,6163 2395,19930124,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <01/24/1993> formatted as <1993-01-24> | email validation Success
Anderson_71b94,Mackenzie,Anderson,Mackenzie_Anderson@welch.biz,34401951,19790522,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <22-05-1979> formatted as <1979-05-22> | email validation Success
Alexander_12438,Austin,Alexander,Austin_Alexander@ortiz.com,1263 8703,19950418,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <04/18/1995> formatted as <1995-04-18> | email validation Success
Sanders_e9c2f,Kelly,Sanders,Kelly_Sanders@coleman.com,29703695,19520413,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1952-04-13> formatted as <1952-04-13> | email validation Success
Jones_fae51,Matthew,Jones,Matthew_Jones@arnold.com,98616991,20000615,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <2000/06/15> formatted as <2000-06-15> | email validation Success
Juarez_ab899,Donna,Juarez,Donna_Juarez@sanders-briggs.com,6031 3867,19550612,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <06/12/1955> formatted as <1955-06-12> | email validation Success
Barajas_62836,Carmen,Barajas,Carmen_Barajas@smith.com,34685455,19810526,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1981-05-26> formatted as <1981-05-26> | email validation Success
Johnson_5dcba,Angela,Johnson,Angela_Johnson@stewart.com,62439103,19840827,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <27-08-1984> formatted as <1984-08-27> | email validation Success
Lynch_1a989,Sonia,Lynch,Sonia_Lynch@bowman-mccullough.biz,6683 8511,19631202,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <12/02/1963> formatted as <1963-12-02> | email validation Success
Sparks_a67f3,Melissa,Sparks,Melissa_Sparks@sanchez-stevenson.com,27530863,19930802,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1993/08/02> formatted as <1993-08-02> | email validation Success
Serrano_c59d5,Rebecca,Serrano,Rebecca_Serrano@martin.com,4839 6631,19650726,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <07/26/1965> formatted as <1965-07-26> | email validation Success
Barrera_10054,Elizabeth,Barrera,Elizabeth_Barrera@gibbs.biz,15349719,20000816,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <2000/08/16> formatted as <2000-08-16> | email validation Success
Hill_e971e,Katherine,Hill,Katherine_Hill@tran.com,37709951,19830918,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1983/09/18> formatted as <1983-09-18> | email validation Success
Hart_3b264,Kristin,Hart,Kristin_Hart@ortega.com,36255543,19661217,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <17-12-1966> formatted as <1966-12-17> | email validation Success
Ho_73551,Jacqueline,Ho,Jacqueline_Ho@henry.com,75359367,19610131,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <31-01-1961> formatted as <1961-01-31> | email validation Success
Rodriguez_c3743,Tyler,Rodriguez,Tyler_Rodriguez@nelson.com,3831 6039,19691123,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <11/23/1969> formatted as <1969-11-23> | email validation Success
Knight_e66ab,Michael,Knight,Michael_Knight@davidson.com,71412263,19870408,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <04-08-1987> formatted as <1987-04-08> | email validation Success
Arroyo_44022,Heather,Arroyo,Heather_Arroyo@martinez.com,36165719,19790709,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1979/07/09> formatted as <1979-07-09> | email validation Success
Larson_06714,Lori,Larson,Lori_Larson@flowers.com,38397103,19630807,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1963-08-07> formatted as <1963-08-07> | email validation Success
Vazquez_13d09,David,Vazquez,David_Vazquez@davila-beck.com,57160871,19900612,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <06-12-1990> formatted as <1990-06-12> | email validation Success
Salazar_cf1ae,Karen,Salazar,Karen_Salazar@wu-cohen.com,8939 4439,19950502,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <05/02/1995> formatted as <1995-05-02> | email validation Success
Hicks_5e5f2,Sherry,Hicks,Sherry_Hicks@stout-nicholson.com,12514111,19611127,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <27-11-1961> formatted as <1961-11-27> | email validation Success
Davila_1977b,Sarah,Davila,Sarah_Davila@nash.com,46685303,19790906,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1979/09/06> formatted as <1979-09-06> | email validation Success
Oneill_7278c,Karen,Oneill,Karen_Oneill@gomez.com,72265879,19921004,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1992/10/04> formatted as <1992-10-04> | email validation Success
Gilmore_a124d,Katie,Gilmore,Katie_Gilmore@lopez.biz,83937223,19871019,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1987/10/19> formatted as <1987-10-19> | email validation Success
Mills_f511a,Nicholas,Mills,Nicholas_Mills@williams.com,68844231,19631001,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1963-10-01> formatted as <1963-10-01> | email validation Success
Montgomery_1a334,Jennifer,Montgomery,Jennifer_Montgomery@estrada-cole.com,53834071,19710715,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1971/07/15> formatted as <1971-07-15> | email validation Success
Bailey_13beb,Cynthia,Bailey,Cynthia_Bailey@oneill.com,48942719,19790825,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1979-08-25> formatted as <1979-08-25> | email validation Success
Wright_fefcf,John,Wright,John_Wright@harris.com,96650335,19831019,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1983/10/19> formatted as <1983-10-19> | email validation Success
Miller_d6676,Kelsey,Miller,Kelsey_Miller@anderson-green.com,4567 6055,19781107,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <11/07/1978> formatted as <1978-11-07> | email validation Success
Brown_565a7,Sheila,Brown,Sheila_Brown@stevens-edwards.com,32490999,19821128,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1982-11-28> formatted as <1982-11-28> | email validation Success
Moore_a6529,Lisa,Moore,Lisa_Moore@ramos.com,99493567,19941119,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <19-11-1994> formatted as <1994-11-19> | email validation Success
Haynes_dd4da,Brianna,Haynes,Brianna_Haynes@garcia.com,1215 3303,19980401,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <04/01/1998> formatted as <1998-04-01> | email validation Success
Newman_15a27,Julian,Newman,Julian_Newman@haynes.com,49873159,19580313,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1958-03-13> formatted as <1958-03-13> | email validation Success
Ferguson_fb458,Thomas,Ferguson,Thomas_Ferguson@guzman.com,28787319,19591213,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <1959/12/13> formatted as <1959-12-13> | email validation Success
Swanson_0be9c,David,Swanson,David_Swanson@gregory.com,1675 3799,20021220,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,false,mobile_no validation Success | date value <12/20/2002> formatted as <2002-12-20> | email validation Success
